propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,highlight,topNewDevelopment,topPlus,parkingSpace,newDevelopmentFinished
104854299,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/e1/b5/1233663448.webp,,15,en,360000.0,"{'price': {'amount': 360000.0, 'currencySuffix': '€'}}",flat,sale,210.0,True,6,2,calle del General Mayandía,Zaragoza,Zaragoza,Centro,es,Doctor Cerrada,41.650841,-0.8934482,False,https://www.idealista.com/inmueble/104854299/,1458,"Magic Home les ofrece este espectacular piso en la Calle del General Mayandía, en pleno centro de Zaragoza. Un hermoso piso, amplio y muy luminoso. Esta distribuido en 6 habitaciones, salón de 25 metros, cocina y 2 baños. Además dispone de un Garaje incluido, con ascensor con dos entradas, también con la posibilidad de hacer dos pisos, calefacción central, con recogida de basura y trastero. Todo esto en unos 210 metros de un hermoso piso. Muchos detalles que hacen este piso especial. Solicite una visita sin compromiso.",True,good,False,True,1714.0,{'typology': 'flat'},"{'subtitle': 'Doctor Cerrada, Zaragoza', 'title': 'Piso en calle del General Mayandía'}",False,False,False,False,,False,False,,
104300920,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/de/86/1218422911.webp,,19,2,119000.0,"{'price': {'amount': 119000.0, 'currencySuffix': '€'}}",flat,sale,60.0,False,2,1,calle de San Blas,Zaragoza,Zaragoza,Casco Historico,es,San Pablo,41.6568886,-0.8879739,False,https://www.idealista.com/inmueble/104300920/,888,"¡Bienvenidos a este maravilloso piso con terraza! Ubicado en una de las zonas más emblemáticas de la ciudad, justo al lado de la Iglesia San Pablo, este piso es el lugar perfecto cerca de la Plaza del Pilar y del tranvía, para aquellos que buscan estar a nada de distancia de todos los lugares. Con dos habitaciones, salón, comedor, cocina, dos terrazas y en una de ellas un trastero este piso es ideal para parejas o pequeñas familias que buscan un hogar acogedor y luminoso en el que podrás disfrutar de una estancia curiosa y funcional. Una vivienda con encanto y personalidad donde el relax y silencio son sus más destacadas cualidades. Este piso cuenta con elementos arquitectónicos peculiares en el techo y puertas, lo que le da un toque único y especial. Si te gusta la originalidad, ¡este es tu piso!  Con 60 m² construidos y 58 m² útiles, este piso es el lugar perfecto para comenzar una nueva vida. El pago de la comunidad es muy bajita se efectúan 90 € cada TRES meses. La comunidad/ escalera está reformada y no está pendiente se derramas. Este piso es de segunda mano y necesita algunas reformas, pero con un poco de trabajo y dedicación, podrás convertirlo en el hogar de tus sueños. ¡No pierdas la oportunidad de visitarlo!",False,renew,False,False,1983.0,{'typology': 'flat'},"{'subtitle': 'San Pablo, Zaragoza', 'title': 'Piso en calle de San Blas'}",False,False,False,False,,False,False,,
105549598,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/f7/0c/1255812896.webp,CLV-85,27,2,105000.0,"{'price': {'amount': 105000.0, 'currencySuffix': '€'}}",flat,sale,80.0,True,3,1,barrio San Pablo,Zaragoza,Zaragoza,Casco Historico,es,San Pablo,41.6582831,-0.8854112,False,https://www.idealista.com/inmueble/105549598/,714,"FINCAS ANSELMO CLAVÉ LES OFRECE: PISO EN VENTA EN CASCO HISTÓRICO - ALFONSO (CP 50003). INMUEBLE DE 80 M² CONSTRUÍDOS / 71 M² ÚTILES. Reformado. 3 dormitorios, salón, cocina, baño y pequeño balcón. Puerta de entrada blindada y resto de roble, suelos de parquet, ventanas de aluminio con climalit. Calefacción eléctrica y A/A por bomba de calor. Finca sin ascensor en edificio con fachada y tejado rehabilitados. Gastos de comunidad: 28´76. -Euros/mes. BUENA SITUACIÓN: A 2 minutos andando de Avenida César Augusto, Mercado Central y parada del Tranvía.  SE QUEDA PRÁCTICAMENTE CON TODOS LOS MUEBLES Y ELECTRODOMÉSTICOS. IDEAL PRIMERA VIVIENDA ó INVERSORES PARA ALQUILER. Si decide comprarlo para alquilarlo, le podemos gestionar el alquiler con las máximas garantías.",False,good,False,False,1313.0,{'typology': 'flat'},"{'subtitle': 'San Pablo, Zaragoza', 'title': 'Piso'}",False,False,False,False,,False,False,,
100057444,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/cf/c4/1067197770.webp,AMERICA 1D,9,1,75000.0,"{'price': {'amount': 75000.0, 'currencySuffix': '€'}}",flat,sale,55.0,True,2,1,"avenida de América, 28",Zaragoza,Zaragoza,Torrero - La Paz,es,Barrio Torrero,41.6311007,-0.8856292,True,https://www.idealista.com/inmueble/100057444/,2859,"Vendemos piso arrendado con rentabilidad bruta del 7%. Este acogedor piso en una primera planta sin ascensor, de 55 metros cuadrados, ofrece un ambiente acogedor y funcional con dos dormitorios y un baño, perfecto para parejas o pequeñas familias. La cocina americana es ideal para disfrutar de momentos especiales mientras se preparan deliciosas comidas. La luminosidad inunda el espacio gracias a sus ventanas de aluminio lacado en blanco y climalit, lo que brinda una sensación de amplitud y conexión con el entorno exterior. El suelo de parquet añade un toque de calidez y elegancia a cada rincón de la vivienda.  Ubicado en una zona tranquila, al principio de la Avenida América, este piso ofrece la combinación perfecta entre comodidad y accesibilidad a servicios y comercios. Con una construcción reciente, esta propiedad garantiza un estilo de vida contemporáneo y funcional.   No pierdas la oportunidad de convertir este piso en tu nuevo hogar. ¡Contáctanos para programar una visita y descubrir todas las posibilidades que esta propiedad tiene para ofrecerte! Fincas Numancia, tu inmobiliaria de confianza.",False,good,False,False,1364.0,{'typology': 'flat'},"{'subtitle': 'Barrio Torrero, Zaragoza', 'title': 'Piso en avenida de América, 28'}",False,True,False,False,,False,False,,
102610794,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/88/35/1161237409.webp,BANCO,10,bj,107000.0,"{'price': {'amount': 107000.0, 'currencySuffix': '€'}}",flat,sale,72.0,True,2,1,calle del Tejar,Zaragoza,Zaragoza,Miraflores San Jose,es,San José Alto,41.6349171,-0.8777457,False,https://www.idealista.com/inmueble/102610794/,2351,"Piso procedente de entidad bancaria que consta de dos dormitorios, uno doble de 13 m2 y uno individual de 7,79 m2, salón de más de 20 m2, cocina independiente y baño con plato de ducha. El inmueble se encuentra en una comunidad cerrada y dispone de calefacción individual a gas, ventanas de aluminio y suelo de tarima. Financiación del 100 % y sin comisión a la parte compradora.",False,good,False,False,1486.0,{'typology': 'flat'},"{'subtitle': 'San José Alto, Zaragoza', 'title': 'Piso en calle del Tejar'}",True,False,False,False,,False,False,,
105693348,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f7/97/9d/1260173046.webp,,10,2,126499.0,"{'price': {'amount': 126499.0, 'currencySuffix': '€'}}",flat,sale,86.0,True,3,1,calle de Juan Cabré Aguiló,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,Salvador Allende-Parque Goya-Zorongo,41.6717263,-0.87277,False,https://www.idealista.com/inmueble/105693348/,1782,"NURIASInmobiliaria os ofrece en exclusiva está magnifica vivienda en la zona del picarral, 2º sin ascensor y del año 1950. La vivienda es completamente exterior y se distribuye en 3 amplios dormitorios + salón con bomba de calor y frio, cuarto de baño con bañera y venta, cocina amplia. Buena distribución y luminoso. Cerca de la vivienda podemos encontrar todo tipo de comercios al estar próxima al nuevo mercadona de san juan de la peña y también próxima a salvador allende. Buena comunicación con el transporte público y zonas verdes. ¿ QUIERES SENTIRTE COMO EN CASA?  LLAMANOS AL 6.3. 0.2. 2.3. 1.4. 5 NURIA PARA CONCERTAR UNA VISITA.",False,good,False,False,1471.0,{'typology': 'flat'},"{'subtitle': 'Salvador Allende-Parque Goya-Zorongo, Zaragoza', 'title': 'Piso en calle de Juan Cabré Aguiló'}",False,False,False,False,,False,False,,
105135523,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/57/cf/1242867582.webp,,19,1,97500.0,"{'price': {'amount': 97500.0, 'currencySuffix': '€'}}",flat,sale,45.0,True,1,1,calle de Antonio Fleta,Zaragoza,Zaragoza,Delicias,es,Barrio del AVE,41.6526196,-0.9052308,False,https://www.idealista.com/inmueble/105135523/,2348,"Tecnocasa de calle Delicias les ofrece en exclusiva una vivienda de una finca rehabilitada del año 2003 ubicada en la calle Antonio Fleta. El inmueble tiene 45 metros construidos, de los cuales útiles son 41,38 distribuidos en un dormitorio, cocina, baño y con un salón de 18 m2 con split de aire acondicionado. La vivienda consta de suelos de parquet espigado, ventanas aluminio climalit, baño con bañera con hidromasaje. La vivienda está perfectamente para entrar a vivir. La calefacción es individual a gas y se pagan 57€ al mes de comunidad. Pese a ser un primero goza de una muy buena luminosidad. La vivienda está ubicada muy cercana a la Avenida de Madrid y a la Avenida de Navarra por lo que tendremos a mano buenos servicios, comercios, supermercados, colegios y muy buena comunicación con las principales líneas de bus y taxi. ¡No dudes en ponerte en contacto con nosotros para venir a visitarlo!",False,good,False,True,2167.0,{'typology': 'flat'},"{'subtitle': 'Barrio del AVE, Zaragoza', 'title': 'Piso en calle de Antonio Fleta'}",False,False,False,False,,False,False,,
105465620,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/4a/47/1253050543.webp,138,8,4,139500.0,"{'price': {'amount': 139500.0, 'currencySuffix': '€'}}",flat,sale,42.0,True,1,1,calle de Juan Bautista del Mazo,Zaragoza,Zaragoza,Almozara,es,Almozara,41.660198,-0.9028493,False,https://www.idealista.com/inmueble/105465620/,2168,"Inmozara vende precioso apartamento construido en 2008 con estupenda plaza de garaje y trastero en el corazón de la Almozara. Se distribuye en salón con cocina americana, dormitorio amplio y baño. Cuenta con calefacción individual a gas, preinstalación de A/A por conductos, puerta exterior blindada, interiores de roble, suelos de tarima, ventanas de climalit. Es un piso exterior muy luminoso que cuenta con gran plaza de garaje de 18m2 y trastero de 5m2 que se encuentran incluidos en el precio. Solo se pagan 42€ de comunidad. Aprovecha esta oportunidad única en el barrio y ven a verlo. Te gustará!",False,good,False,True,3321.0,{'typology': 'flat'},"{'subtitle': 'Almozara, Zaragoza', 'title': 'Piso en calle de Juan Bautista del Mazo'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
103180367,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/68/ee/1180892855.webp,,18,1,135000.0,"{'price': {'amount': 135000.0, 'currencySuffix': '€'}}",flat,sale,74.0,True,2,1,calle Basilio Boggiero,Zaragoza,Zaragoza,Casco Historico,es,San Pablo,41.6560936,-0.8902203,False,https://www.idealista.com/inmueble/103180367/,1070,"Piso en venta en pleno casco histórico de Zaragoza muy cerca de zonas como la plaza del Portillo, el centro deportivo municipal y bien comunicada con con varias lineas de bus urbano y servicios próximos a la vivienda como supermercados, colegios, farmacias y gran variedad de comercios. La vivienda se distribuye en un luminoso salón con cocina americana, un baño, dos habitaciones: una doble y otra individual. La vivienda dispone de un amplio trastero de unos 5 metros cuadrados. Ponte en contacto con nosotros y aprovecha esta oportunidad.",True,good,False,True,1824.0,{'typology': 'flat'},"{'subtitle': 'San Pablo, Zaragoza', 'title': 'Piso en calle Basilio Boggiero'}",False,False,False,False,,False,False,,
105521189,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/13/21/c6/1254869044.webp,,10,bj,120000.0,"{'price': {'amount': 120000.0, 'currencySuffix': '€'}}",studio,sale,60.0,False,0,1,"calle de los Predicadores, 35",Zaragoza,Zaragoza,Casco Historico,es,San Pablo,41.6572203,-0.8842551,True,https://www.idealista.com/inmueble/105521189/,588,"¡Descubre tu nuevo hogar en el corazón de Zaragoza! Este magnífico estudio cuenta con todas las comodidades necesarias para una vida confortable: salón acogedor y luminoso, baño moderno y completo, cocina funcional, habitación tranquila para un descanso óptimo, y una espaciosa terraza de 18 m² en planta baja, ideal para disfrutar del aire libre. Además, incluye garaje, lo que elimina la preocupación de buscar aparcamiento, y dispone de aire acondicionado frío/calor por conductos y split para mantener la temperatura perfecta durante todo el año. Este estudio es perfecto para quienes valoran la comodidad y la ubicación privilegiada. No pierdas la oportunidad de vivir en el centro de Zaragoza con todas las ventajas que ofrece. PREGUNTA FINANCIACIÓN.",False,good,False,True,2000.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'San Pablo, Zaragoza', 'title': 'Estudio en calle de los Predicadores, 35'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105242771,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/1e/94/1246263337.webp,V262,13,2,155000.0,"{'price': {'amount': 155000.0, 'currencySuffix': '€'}}",flat,sale,69.0,False,3,1,calle de la Luz,Zaragoza,Zaragoza,Ruiseñores,es,Ruiseñores,41.6384187,-0.890021,False,https://www.idealista.com/inmueble/105242771/,2226,"Se vende piso con trastero en Calle La luz- Ruiseñores. Se trata de una 2º planta interior con ascensor. LUMINOSO. Vivienda de 63 metros útiles distribuidos en: 3 dormitorios, salón, amplia cocina y baño completo con ducha.  Puerta de entrada blindada. Ventana del salón y despacho recién cambiadas.  Calefacción central con contador individual. Agua caliente - Termo eléctrico.  Trastero de 6 metros en la misma finca. Gastos de comunidad: 58,20€/mes  Precio de venta: 155.000€.",False,good,False,True,2246.0,{'typology': 'flat'},"{'subtitle': 'Ruiseñores, Zaragoza', 'title': 'Piso en calle de la Luz'}",False,False,False,False,,False,False,,
105008683,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/e7/f2/1238948848.webp,,10,7,288900.0,"{'price': {'amount': 288900.0, 'currencySuffix': '€'}}",flat,sale,120.0,True,3,2,avenida Francisco de Goya,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.6455905,-0.8924883,False,https://www.idealista.com/inmueble/105008683/,1714,"¡Oportunidad única en Avenida Goya! Este espectacular piso de 120 m² construidos y 112 m² útiles te ofrece todo lo que necesitas para vivir cómodamente y disfrutar de unas vistas inmejorables a la ciudad de Zaragoza. Situado en la planta 7, cuenta con 3 amplios dormitorios, 2 baños en perfectas condiciones y una cocina lista para su uso. La luz natural baña cada rincón del comedor y los dormitorios gracias a sus grandes ventanas que dan directamente a la Avenida Goya, proporcionando una atmósfera luminosa y acogedora. La entrada de la comunidad ha sido recientemente reformada, brindando una excelente primera impresión y confort desde el primer momento. Además, el inmueble incluye una práctica terraza y un balcón, ideales para relajarse o disfrutar de una comida al aire libre. Los armarios empotrados ofrecen espacio de almacenamiento más que suficiente para mantener todo organizado y en su lugar. Este piso está en perfectas condiciones para entrar a vivir, pero también ofrece la flexibilidad de aceptar una nueva distribución según las preferencias del nuevo propietario. Con orientaciones Sur y Este, disfrutarás de una magnífica iluminación solar durante todo el día. Ubicado en un edificio con ascensor, este piso lo tiene todo para convertirse en tu nuevo hogar. ¡No dejes pasar esta oportunidad y ven a verlo!",False,good,False,True,2408.0,{'typology': 'flat'},"{'subtitle': 'Universidad San Francisco, Zaragoza', 'title': 'Piso en avenida Francisco de Goya'}",False,False,False,False,,False,False,,
102874826,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/06/31/92/1216731415.webp,CK-04325-0001,19,1,180000.0,"{'price': {'amount': 180000.0, 'currencySuffix': '€'}}",flat,sale,103.0,,2,1,calle del Padre Consolación,Zaragoza,Zaragoza,Almozara,es,Almozara,41.6626692,-0.8971377,False,https://www.idealista.com/inmueble/102874826/,1801,"Descubre tu hogar ideal en el corazón de Zaragoza, en este encantador piso de 103,64 m2. Construido en el año 1994. Con una distribución inteligente de 2 habitaciones, 1 baño y un luminoso salón. Ubicado en un edificio de nueve plantas con ascensor, este piso te ofrece comodidad y accesibilidad. Con una orientación este, disfruta de la luz del sol durante gran parte del día, creando un ambiente cálido y acogedor en cada rincón. Los suelos de gres y tarima aportan elegancia y durabilidad, mientras que la cocina independiente es el espacio perfecto para desplegar tu creatividad culinaria. La calefacción individual garantiza un confort personalizado, adaptándose a tus necesidades. Con patios y balcón, podrás disfrutar de momentos al aire libre sin salir de casa. El estado de conservación del edificio es bueno, ofreciendo tranquilidad y seguridad a tus días. Situado en una zona tranquila, rodeado de viviendas residenciales similares, este inmueble te brinda la paz que buscas sin renunciar a la cercanía de establecimientos y comercios locales. Además, su fácil acceso a la carretera y otros puntos de comunicación facilitan tus desplazamientos diarios. ¡Descubre la combinación perfecta de comodidad, estilo y ubicación en este piso único en Zaragoza!",False,good,False,True,1748.0,{'typology': 'flat'},"{'subtitle': 'Almozara, Zaragoza', 'title': 'Piso en calle del Padre Consolación'}",False,False,False,False,,False,False,,
105054722,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/c8/93/1240286504.webp,,16,3,185000.0,"{'price': {'amount': 185000.0, 'currencySuffix': '€'}}",flat,sale,97.0,True,3,1,calle Rudesindo Nasarre,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6483309,-0.8599498,False,https://www.idealista.com/inmueble/105054722/,1681,"RUDESINDO NASARRE. - VIVIENDA COMPLETAMENTE REFORMADA Y EXTERIOR distribuida en 3 amplios dormitorios, baño, cocina totalmente equipada y salón. El dormitorio principal cuenta con 15 m², y acceso a la terraza exterior. Los dos dormitorios restantes miden 12 m² y 7 m². Baño completo con plato de ducha, bidet y radiador toallero. En el pasillo se encuentra una despensa con amplia capacidad de almacenaje. El salón dispone de 20 m² con amplios ventanales exteriores, lo que aporta gran luminosidad al espacio. Aire acondicionado por conductos en toda la vivienda. Suelos de parquet, y ventanas de climalit oscilobatientes. Puerta de entrada blindada. Finca rehabilitada con ascensor a pie de calle, y cámara de seguridad 24h. Ubicada cerca del parque Torre Ramona y al lado del campo de fútbol Santo Domingo de Silos. Rodeado de todo tipo de servicios, comercios y transporte público. Zona tranquila de fácil aparcamiento.",False,good,False,True,1907.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en calle Rudesindo Nasarre'}",False,False,False,False,,False,False,,
105516361,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/98/7b/1254701206.webp,139,6,4,93600.0,"{'price': {'amount': 93600.0, 'currencySuffix': '€'}}",flat,sale,55.0,True,2,1,avenida de la Almozara,Zaragoza,Zaragoza,Almozara,es,Almozara,41.6617455,-0.8965109,False,https://www.idealista.com/inmueble/105516361/,1713,"Se vende piso céntrico en la mejor zona de la Almozara, junto a Plaza Europa, en la Avenida principal, distribuido en dos dormitorios (+ 1 Tercera habitación de paso utilizada como vestidor), salón, cocina equipada y baño con plato de ducha y ventana. El piso tiene puerta exterior blindada, puertas interiores de Sapelly, ventanas de aluminio y suelos de cerámica.  Es un piso exterior muy luminoso, con orientación sur y solo se pagan 40 € de comunidad. La ubicación del inmueble es excelente, junto a paradas de autobús, todo tipo de comercios, zonas verdes, a 2 minutos andando a la Aljafería, a 15 de la Basílica del pilar. Una oportunidad excelente como alquiler o para primera vivienda.",False,good,False,False,1702.0,{'typology': 'flat'},"{'subtitle': 'Almozara, Zaragoza', 'title': 'Piso en avenida de la Almozara'}",False,False,False,False,,False,False,,
105552650,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/14/83/f2/1255909236.webp,23445,10,2,72000.0,"{'price': {'amount': 72000.0, 'currencySuffix': '€'}}",flat,sale,79.0,True,3,1,"calle de Miguel de Ara, 44",Zaragoza,Zaragoza,Casco Historico,es,Plaza de Toros,41.6541625,-0.8864755,True,https://www.idealista.com/inmueble/105552650/,787,"EXCELENTE OPORTUNIDAD PARA INVERSORES! Piso EXTERIOR en segunda planta SIN ASCENSOR en el casco antiguo a escasos metro de Conde De Aranda. La vivienda tiene una superficie total de 79 m², distribuidos en 3 habitaciones dobles de 16 m², 12 m² y 12 m², salón con cocina americana de 26 m² y baño actualizado con ducha. El inmueble cuenta con una REFORMA INTEGRAL de hace 10 años en buen estado de conservación, suelos de tarima, puertas de madera lacadas en blanco, ventanas de aluminio climalit y puerta blindada. Además, es un piso soleado con 2 balcones exteriores y con todas las comodidades en una ubicación privilegiada. Las características y las medidas reflejadas en este anuncio son orientativas, por lo tanto, no tienen carácter vinculante.",False,good,False,False,911.0,{'typology': 'flat'},"{'subtitle': 'Plaza de Toros, Zaragoza', 'title': 'Piso en calle de Miguel de Ara, 44'}",False,False,False,False,,False,False,,
105251880,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/f3/49/1246513855.webp,,11,7,430000.0,"{'price': {'amount': 430000.0, 'currencySuffix': '€'}}",flat,sale,160.0,True,4,2,paseo de María Agustín,Zaragoza,Zaragoza,Casco Historico,es,Plaza de Toros,41.6503017,-0.889772,False,https://www.idealista.com/inmueble/105251880/,1215,"Magnífico piso en edificio de prestigio! Totalmente exterior, planta alta, vivienda con una luz espectacular. Amplio salón con terraza de gran tamaño con vistas a Paseo Maria Agustin. Tres dormitorios dobles y uno individual. Amplia cocina con galería. Dos baños completos. Zona de vestidor en dormitorio principal. Puerta de servicio. Dos ascensores. Plaza de garaje amplia en el mismo edificio. Calefacción y agua caliente central. Edificio con zona exterior de juegos infantiles y espacio al aire libre. Conserje en la finca. Zona con todo tipo de servicios, supermercados, centro médico, tiendas, colegios, piscina cubierta, Iglesias etc. Concierte una visita.",False,good,False,True,2688.0,{'typology': 'flat'},"{'subtitle': 'Plaza de Toros, Zaragoza', 'title': 'Piso en paseo de María Agustín'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105146240,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/8e/98/1243185878.webp,,41,9,110000.0,"{'price': {'amount': 110000.0, 'currencySuffix': '€'}}",flat,sale,64.0,True,3,1,avenida de San Juan de la Peña,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,Salvador Allende-Parque Goya-Zorongo,41.6722062,-0.8718367,False,https://www.idealista.com/inmueble/105146240/,1852,"Bonito piso exterior a San Juan de la Peña, piso muy luminoso, alto no último. De venta exclusiva en Fincas Casa Confianza. Dispone de salón exterior a galeria-terraza, tres habitaciones, baño con bañera, cocina con electrodomésticos, la terraza está acristalada, calefacción individual de Gas natural, puerta de entrada al piso blindada, buen edificio. El edificio dispone de dos ascensores a ras de calle.",False,good,False,True,1719.0,{'typology': 'flat'},"{'subtitle': 'Salvador Allende-Parque Goya-Zorongo, Zaragoza', 'title': 'Piso en avenida de San Juan de la Peña'}",False,False,False,False,,False,False,,
105608899,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/dc/ba/1257812739.webp,,20,5,162000.0,"{'price': {'amount': 162000.0, 'currencySuffix': '€'}}",flat,sale,90.0,True,3,1,calle de Florentino Ballesteros,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6437816,-0.8659985,False,https://www.idealista.com/inmueble/105608899/,1658,"FLORENTINO BALLESTEROS. - Vivienda completamente exterior de 80m² útiles distribuida en 3 dormitorios, salón, cocina y baño con ventana. La cocina dispone de acceso a galería con gran espacio de almacenaje. El salón se compone de 21m² y cuenta con split de aire acondicionado, y salida a amplia terraza con vistas al centro cultural El Matadero. La puerta de entrada es blindada. La finca dispone de ascensor y videoportero. Los gastos de comunidad son de 150€ mensuales e incluyen calefacción central, agua caliente y recogida de basuras. SE INCLUYE PLAZA DE GARAJE PARA COCHE GRANDE DE 17m², con fácil acceso de salida/entrada mediante rampa con dos direcciones. En la zona alta del barrio de Las Fuentes, a tan solo 10 minutos de Plaza España y rodeado de todo tipo de servicios, comercio y transporte público. A escasos metros del Centro Cultural y la Avenida Compromiso de Caspe. ¡No pierdas la oportunidad de visitarlo!",False,good,False,True,1800.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en calle de Florentino Ballesteros'}",False,False,False,False,,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
105728120,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b2/80/c4/1261243940.webp,,18,3,117000.0,"{'price': {'amount': 117000.0, 'currencySuffix': '€'}}",flat,sale,75.0,False,4,1,calle de Jenaro Checa,Zaragoza,Zaragoza,Torrero - La Paz,es,Pinares de Venecia,41.6317564,-0.8871243,False,https://www.idealista.com/inmueble/105728120/,2821,"Se encuentra en una planta alta con una gran iluminación, su orientación facilita la entrada de luz natural en todas las estancias 75 metros construidos distribuidos en 4 dormitorios, salón, cocina y baño.  La finca está ubicada en una zona muy tranquila y rodeada de todos los servicios (transporte público, farmacias, centros escolares, zonas verdes, supermercados, etc. ). La finca no tiene barreras arquitectónicas y está totalmente adaptada para personas con movilidad reducida. Excelente zona para vivir, ideal para primera vivienda. Con posibilidad de financiar tu compra con las mejores condiciones actuales gracias a nuestro departamento financiero.",True,renew,False,True,1560.0,{'typology': 'flat'},"{'subtitle': 'Pinares de Venecia, Zaragoza', 'title': 'Piso en calle de Jenaro Checa'}",False,False,False,False,,False,False,,
104900146,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bb/f4/4d/1235239905.webp,,27,bj,70000.0,"{'price': {'amount': 70000.0, 'currencySuffix': '€'}}",studio,sale,38.0,True,0,1,calle de Manuel Alvar López,Zaragoza,Zaragoza,Actur,es,Parque de los Cineastas,41.6776766,-0.8828004,False,https://www.idealista.com/inmueble/104900146/,2445,"Local-oficina en urbanización Baviera, con dos estancias, calle Manuel Alvar López, de 30 metros útiles totalmente equipado con cocina, baño, aire acondicionado y bomba de calor, en perfecto estado. Urbanización con piscina y zonas deportivas. Vistas al parque de los Cineastas, con el sol de mañana. No dejes de venir a verlo, ideal para autónomos.",False,good,False,False,1842.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Parque de los Cineastas, Zaragoza', 'title': 'Estudio en calle de Manuel Alvar López'}",False,False,False,False,,False,False,,
105820751,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/45/f2/3f/1264005426.webp,,20,1,123000.0,"{'price': {'amount': 123000.0, 'currencySuffix': '€'}}",flat,sale,60.0,True,3,1,calle de Salvador Minguijón,Zaragoza,Zaragoza,Las Fuentes,es,Las Fuentes,41.6450793,-0.8616629,False,https://www.idealista.com/inmueble/105820751/,1785,"Se vende piso en zona céntrica del barrio de Las Fuentes, rodeado de múltiples servicios como comercios, colegios, supermercados, paradas de autobús, taxis, centro médico, zonas verdes. El piso consta de tres dormitorios, cocina amplia y equipada con una terraza interior de 22 metros cuadrados, baño amplio con plato de ducha.  El piso es exterior a la misma Avenida de Salvador Minguijón, ventanas climalit, calefacción individual y aire acondicionado. El piso se encuentra para entrar a vivir. La comunidad cuenta con ascensor a cota cero. Ven a visitarlo sin ningún tipo de compromiso, te esperamos.",False,good,False,True,2050.0,{'typology': 'flat'},"{'subtitle': 'Las Fuentes, Zaragoza', 'title': 'Piso en calle de Salvador Minguijón'}",False,False,False,False,,False,False,,
